TIME_PERIOD,REF_AREA,OBS_VALUE
2010-Q1,FI,6510.0
2010-Q2,FI,6651.0
2010-Q3,FI,6565.0
2010-Q4,FI,6522.0
2011-Q1,FI,6500.0
2011-Q2,FI,6639.0
2011-Q3,FI,6629.0
2011-Q4,FI,7301.0
2012-Q1,FI,7241.0
2012-Q2,FI,7354.0
2012-Q3,FI,7578.0
2012-Q4,FI,7668.0
2013-Q1,FI,7548.0
2013-Q2,FI,7285.0
2013-Q3,FI,7318.0
2013-Q4,FI,7454.0
2014-Q1,FI,7662.0
2014-Q2,FI,7892.0
2014-Q3,FI,7984.0
2014-Q4,FI,7985.0
2015-Q1,FI,7947.0
2015-Q2,FI,8163.0
2015-Q3,FI,8145.0
2015-Q4,FI,8430.0
2016-Q1,FI,6034.0
2016-Q2,FI,6076.0
2016-Q3,FI,6119.0
2016-Q4,FI,6073.0
2017-Q1,FI,7208.0
2017-Q2,FI,7507.0
2017-Q3,FI,7874.0
2017-Q4,FI,8075.0
2018-Q1,FI,8127.0
2018-Q2,FI,8355.0
2018-Q3,FI,8666.0
2018-Q4,FI,8718.0
2019-Q1,FI,8658.0
2019-Q2,FI,8930.0
2019-Q3,FI,9060.0
2019-Q4,FI,9186.0
2020-Q1,FI,9339.0
2020-Q2,FI,8801.0
2020-Q3,FI,8823.0
2000-Q1,FR,27078.0
2000-Q2,FR,30449.0
2000-Q3,FR,29919.0
2000-Q4,FR,31227.0
2001-Q1,FR,31386.0
2001-Q2,FR,32448.0
2001-Q3,FR,31771.0
2001-Q4,FR,33151.0
2002-Q1,FR,33165.0
2002-Q2,FR,35350.0
2002-Q3,FR,32754.0
2002-Q4,FR,33701.0
2003-Q1,FR,37130.0
2003-Q2,FR,39634.0
2003-Q3,FR,38132.0
2003-Q4,FR,39465.0
2004-Q1,FR,38969.0
2004-Q2,FR,40447.0
2004-Q3,FR,39463.0
2004-Q4,FR,41090.0
2005-Q1,FR,41111.0
2005-Q2,FR,42220.0
2005-Q3,FR,41429.0
2005-Q4,FR,43101.0
2006-Q1,FR,42562.0
2006-Q2,FR,44669.0
2006-Q3,FR,42890.0
2006-Q4,FR,44706.0
2007-Q1,FR,43222.0
2007-Q2,FR,44402.0
2007-Q3,FR,43292.0
2007-Q4,FR,46090.0
2008-Q1,FR,45292.0
2008-Q2,FR,45986.0
2008-Q3,FR,44914.0
2008-Q4,FR,45040.0
2009-Q1,FR,43067.0
2009-Q2,FR,43471.0
2009-Q3,FR,41440.0
2009-Q4,FR,44377.0
2010-Q1,FR,42500.0
2010-Q2,FR,42073.0
2010-Q3,FR,40644.0
2010-Q4,FR,42099.0
2011-Q1,FR,43239.0
2011-Q2,FR,43198.0
2011-Q3,FR,40414.0
2011-Q4,FR,41483.0
2012-Q1,FR,39767.0
2012-Q2,FR,40816.0
2012-Q3,FR,38295.0
2012-Q4,FR,41287.0
2013-Q1,FR,39463.0
2013-Q2,FR,40253.0
2013-Q3,FR,39628.0
2013-Q4,FR,39680.0
2014-Q1,FR,40529.0
2014-Q2,FR,39385.0
2014-Q3,FR,39024.0
2014-Q4,FR,38445.0
2015-Q1,FR,37295.0
2015-Q2,FR,37037.0
2015-Q3,FR,35783.0
2015-Q4,FR,36973.0
2016-Q1,FR,36583.0
2016-Q2,FR,35630.0
2016-Q3,FR,36207.0
2016-Q4,FR,32756.0
2017-Q1,FR,32813.0
2017-Q2,FR,31694.0
2017-Q3,FR,31103.0
2017-Q4,FR,31974.0
2018-Q1,FR,31933.0
2018-Q2,FR,31974.0
2018-Q3,FR,30879.0
2018-Q4,FR,32466.0
2019-Q1,FR,30786.0
2019-Q2,FR,32346.0
2019-Q3,FR,34412.0
2019-Q4,FR,34423.0
2020-Q1,FR,29710.0
2020-Q2,FR,33055.0
2020-Q3,FR,38635.0
2000-Q1,GB,113281.0
2000-Q2,GB,117011.0
2000-Q3,GB,120254.0
2000-Q4,GB,122904.0
2001-Q1,GB,125540.0
2001-Q2,GB,129754.0
2001-Q3,GB,133998.0
2001-Q4,GB,140241.0
2002-Q1,GB,144637.0
2002-Q2,GB,148589.0
2002-Q3,GB,156245.0
2002-Q4,GB,156808.0
2003-Q1,GB,150490.0
2003-Q2,GB,155141.0
2003-Q3,GB,159184.0
2003-Q4,GB,163154.0
2004-Q1,GB,167422.0
2004-Q2,GB,171060.0
2004-Q3,GB,176747.0
2004-Q4,GB,182827.0
2005-Q1,GB,185476.0
2005-Q2,GB,188776.0
2005-Q3,GB,187775.0
2005-Q4,GB,187708.0
2006-Q1,GB,185422.0
2006-Q2,GB,189464.0
2006-Q3,GB,195504.0
2006-Q4,GB,195541.0
2007-Q1,GB,197279.0
2007-Q2,GB,201663.0
2007-Q3,GB,203181.0
2007-Q4,GB,202044.0
2008-Q1,GB,206860.0
2008-Q2,GB,211389.0
2008-Q3,GB,210692.0
2008-Q4,GB,210513.0
2009-Q1,GB,206970.0
2009-Q2,GB,204173.0
2009-Q3,GB,199908.0
2009-Q4,GB,201609.0
2010-Q1,GB,207679.0
2010-Q2,GB,200359.0
2010-Q3,GB,197223.0
2010-Q4,GB,193733.0
2011-Q1,GB,192061.0
2011-Q2,GB,193449.0
2011-Q3,GB,191100.0
2011-Q4,GB,191046.0
2012-Q1,GB,179512.0
2012-Q2,GB,180105.0
2012-Q3,GB,178625.0
2012-Q4,GB,179589.0
2013-Q1,GB,171809.0
2013-Q2,GB,168912.0
2013-Q3,GB,170452.0
2013-Q4,GB,170387.0
2014-Q1,GB,166500.0
2014-Q2,GB,167068.0
2014-Q3,GB,168314.0
2014-Q4,GB,173082.0
2015-Q1,GB,183268.0
2015-Q2,GB,182337.0
2015-Q3,GB,184527.0
2015-Q4,GB,187363.0
